trial;date;temp_moy;tem_min;temp_max;precip_day;ETP_day;rayon_day
SEL14;29/03/2014;12.2;4;18.7;0;3.2;1631.1
SEL14;30/03/2014;11.2;5.4;18;0.3;2.3;1523.3
SEL14;31/03/2014;11.6;6.1;15.9;0;1.7;1371.1
SEL14;01/04/2014;12.9;6.4;18.6;0;2.3;1503.7
SEL14;02/04/2014;14.6;8.7;19.5;0;2;1110.7
SEL14;03/04/2014;13.2;11.9;15;5.5;0.9;444.2
SEL14;04/04/2014;11.4;11;12.9;0.4;0.9;639
SEL14;05/04/2014;11.6;4.7;16.1;0;2;1340.8
SEL14;06/04/2014;14.2;12.5;17.2;0.2;0.7;447.3
SEL14;07/04/2014;15.4;9.9;22;0;3.2;1620.1
SEL14;08/04/2014;9.8;7.1;12.7;0;1.8;1094.6
SEL14;09/04/2014;8.9;1.9;14.3;0;2.7;2078.7
SEL14;10/04/2014;12.3;5.1;18.7;0;3.4;2057.6
SEL14;11/04/2014;12.1;7.6;16.7;0;1.5;663.8
SEL14;12/04/2014;11.9;5.4;17.1;0;2.7;1727.1
SEL14;13/04/2014;10.6;6.2;14.9;0;2.2;1392.9
SEL14;14/04/2014;10.4;3.5;15.8;0;3;2185.6
SEL14;15/04/2014;9.5;4.9;13.6;0;3.8;2466.7
SEL14;16/04/2014;10.1;3.9;15.4;0;4.1;2557.2
SEL14;17/04/2014;12;3.8;18.2;0;3.6;2302.3
SEL14;18/04/2014;11.4;9.1;15.8;0;2.9;1335
SEL14;19/04/2014;8.6;3.7;12.8;0;2.3;1264.7
SEL14;20/04/2014;11.1;3.5;16.6;1.1;2.6;1806.4
SEL14;21/04/2014;11.3;9.6;13.9;3;0.9;599.4
SEL14;22/04/2014;11.9;6.4;17.9;1;2.4;1502.9
SEL14;23/04/2014;12.5;6.6;18.6;0.6;1.9;1170.7
SEL14;24/04/2014;13.9;8.7;19.3;11.9;2;1266.5
SEL14;25/04/2014;12.1;11.3;14.1;0.9;1.3;833.9
SEL14;26/04/2014;10.9;8;13.7;2.9;1;809.5
SEL14;27/04/2014;9.7;8.1;10.2;18.6;0.8;586.6
SEL14;28/04/2014;10.6;8.9;13;1.3;1.1;750.5
SEL14;29/04/2014;9.9;6.9;11.5;17.6;0.7;581
SEL14;30/04/2014;11.5;9.4;15.2;0.1;1.4;809.6
SEL14;01/05/2014;11.4;7.6;14.9;10.4;1.4;972.2
SEL14;02/05/2014;12.1;10.1;15.3;0.1;1.7;983.4
SEL14;03/05/2014;9.3;6.3;12.3;0;2.1;1182.3
SEL14;04/05/2014;10.4;4.4;15.7;0;3.3;2342.4
SEL14;05/05/2014;13.8;6.2;20.4;0.4;3.8;2409.4
SEL14;06/05/2014;15.5;11.6;19.4;0;2.1;1080.3
SEL14;07/05/2014;14;10.7;17.2;1.7;2.2;1234.6
SEL14;08/05/2014;13.1;9.9;15.8;1.8;1.4;469.1
SEL14;09/05/2014;14.9;12.7;17.3;0;2.1;1006.1
SEL14;10/05/2014;13.5;10.7;16.1;2;1.3;688.7
SEL14;11/05/2014;11.9;10.3;15.1;2.1;2.7;1344.5
SEL14;12/05/2014;9.7;7.9;12.5;3.6;2.3;1722.1
SEL14;13/05/2014;10;6.4;14.2;3.9;2.2;1394.4
SEL14;14/05/2014;11.6;5.1;16.2;1;2.2;1683.6
SEL14;15/05/2014;11.6;7.9;15.6;0;4.4;3017
SEL14;16/05/2014;13;6.9;18;0;4.2;2767
SEL14;17/05/2014;15;9.4;20.1;0;5;2978.6
SEL14;18/05/2014;16.9;9.6;23.2;0;5.1;2957.3
SEL14;19/05/2014;17.9;10.9;23.3;0.1;4.7;2548.1
SEL14;20/05/2014;13.8;12.8;15.1;16.1;1.2;1064.3
SEL14;21/05/2014;12.7;11.8;14.4;16.1;1.4;867.6
SEL14;22/05/2014;13.7;10;18.9;0.1;3.6;1967.5
SEL14;23/05/2014;11.9;10.8;14.5;2.2;2;1322.4
SEL14;24/05/2014;12.2;8.3;15.4;4.4;1.8;1486.7
SEL14;25/05/2014;12.2;8;15.7;2.6;1.3;1116.8
SEL14;26/05/2014;13.5;11.3;17.2;0.7;1.8;1163.5
SEL14;27/05/2014;12.7;11.4;14.6;0.6;1.5;1080.7
SEL14;28/05/2014;12.6;9.7;14.9;0.7;1.2;908.6
SEL14;29/05/2014;13.9;10.9;17.4;0.2;3.2;2122.7
SEL14;30/05/2014;14.4;8.4;17.9;0.9;1.9;1297.2
SEL14;31/05/2014;16;12.2;20;0;3.3;1825.7
SEL14;01/06/2014;14.4;10.9;18.3;0;2;1064.9
SEL14;02/06/2014;15.7;12.5;18.6;0;2.6;1625
SEL14;03/06/2014;15.5;13.1;17.9;4.1;1.7;1105.8
SEL14;04/06/2014;13;12;15.9;5.7;1.5;767.3
SEL14;05/06/2014;14.2;9.3;19;0;4.2;2779.5
SEL14;06/06/2014;20.3;10.5;26.7;0;4.9;2746.4
SEL14;07/06/2014;22.2;18.5;26.4;4.2;3.4;1800.2
SEL14;08/06/2014;23;18.5;27.9;2.7;3.1;1464
SEL14;09/06/2014;20.8;18.1;24.7;17.4;1.7;776.8
SEL14;10/06/2014;18.3;17.9;20.7;7.2;2.3;1200.7
SEL14;11/06/2014;19.8;14.3;24;0;3.9;1992.3
SEL14;12/06/2014;20.3;16.5;24.6;0;5.9;3141.4
SEL14;13/06/2014;19.6;15.3;24.3;0;5.6;3020.1
SEL14;14/06/2014;18.1;14.7;21.9;0;4;1969.3
SEL14;15/06/2014;16;12.5;19.5;0;4;2145.5
SEL14;16/06/2014;16;11.9;21;0;4.6;2357
SEL14;17/06/2014;14.9;12.2;18;0;2.4;1085.4
SEL14;18/06/2014;17.1;12.8;21.2;0;2.8;1340.6
SEL14;19/06/2014;17.4;13.5;21.9;0;3.5;1920.5
SEL14;20/06/2014;17.3;11.9;21.5;0;3.4;2047.1
SEL14;21/06/2014;19.1;13.5;24.4;0;6.2;3236.4
SEL14;22/06/2014;21;14.7;26.8;0;5.7;2627.1
SEL14;23/06/2014;17.2;14.9;20.5;0.5;2.4;1290.8
SEL14;24/06/2014;19.7;13;24.8;0;4.9;2549.9
SEL14;25/06/2014;19.3;15.6;24;0;4.9;2289.8
SEL14;26/06/2014;18.6;14.3;25.4;3.9;4.4;2093
SEL14;27/06/2014;18.3;13.6;22.6;2.9;3.1;1840.3
SEL14;28/06/2014;14.8;14.3;16.8;12.7;1.5;787.6
SEL14;29/06/2014;15.3;13.3;18;2.9;3.4;1992.8
SEL14;30/06/2014;16.2;10.9;20.3;0;3.3;1853.1
SEL14;01/07/2014;19.7;12.7;25.3;0;3.4;1288.9
SEL14;02/07/2014;20.7;15.4;25.8;0;5.8;2600.2
SEL14;03/07/2014;22.9;15;28.6;0.2;5.3;2467.3
SEL14;04/07/2014;19.6;18.1;22.3;2.5;1.6;720.7
SEL14;05/07/2014;19.9;17.2;22.3;1.4;2.4;880.7
SEL14;06/07/2014;16.9;16.9;19.3;8.5;1.9;811.3
SEL14;07/07/2014;15.6;11.5;20.3;1;1.2;753.8
SEL14;08/07/2014;15.9;13.4;19;1.7;2.9;1674.3
SEL14;09/07/2014;14.9;12;17.9;4.8;2.7;1747.6
SEL14;10/07/2014;15.6;13.9;17.4;8;1.4;484.1
SEL14;11/07/2014;16.7;14.8;20.4;2.6;2.7;1359.8
SEL14;12/07/2014;16.3;13.4;18.3;0.2;0.8;637.8
SEL14;13/07/2014;16.9;16;18.8;11.4;1.2;592.8
SEL14;14/07/2014;16.7;13.2;20.3;0;2.9;1636.3
SEL14;15/07/2014;19.8;12.3;24.6;0;3.1;1751
SEL14;16/07/2014;23;16.4;28.9;0;5.3;2491.3
SEL14;17/07/2014;25.5;17.1;32;0;6;2595
VER14;01/08/2013;25.1;14.5;31.6;0;5.7;2518.2
VER14;02/08/2013;24.2;20;33.2;0;6;2133.8
VER14;03/08/2013;19.5;17.4;23;0;4.2;1938.1
VER14;04/08/2013;19.6;13.4;25.5;0;3.7;1732.9
VER14;05/08/2013;21.3;14;28.2;0;4.4;1839.8
VER14;06/08/2013;19.4;15.4;23.1;0;2;973.6
VER14;07/08/2013;16.5;16.3;17.7;13.2;1.5;641.2
VER14;08/08/2013;16.5;12.6;20.8;0;3.2;1642.1
VER14;09/08/2013;17.4;12;23.8;0.1;4.2;1968.6
VER14;10/08/2013;15.8;11.9;20.5;0;3.3;1703.5
VER14;11/08/2013;16.9;9.4;22.2;0.6;2.4;1159.7
VER14;12/08/2013;16.8;15;20.3;0;3.2;1582.9
VER14;13/08/2013;15.6;11.8;19.7;0;3.1;1592.5
VER14;14/08/2013;17.1;12.8;21.9;0;3.7;1977.6
VER14;15/08/2013;18.7;11.7;24.7;0;3;1436
VER14;16/08/2013;19.5;13.4;27.5;0.2;3.4;1164.3
VER14;17/08/2013;20.3;16.2;23.9;1.7;3.2;1260.4
VER14;18/08/2013;18.9;18;20.3;9.2;1.7;607.1
VER14;19/08/2013;16.8;15.1;20.6;0.1;3.7;1603.3
VER14;20/08/2013;16.1;10;21.9;0;3.5;1899.2
VER14;21/08/2013;17.8;11.2;23.9;0;4.3;2177.3
VER14;22/08/2013;19.1;13.2;24;0;3;1359.4
VER14;23/08/2013;21.2;15.3;27.7;2.1;4.1;1711.8
VER14;24/08/2013;16.6;16;17.2;20.2;1.1;403
VER14;25/08/2013;14.2;14.1;15.1;2.5;1;470.4
VER14;26/08/2013;17.2;12.3;22.7;0;3.4;1707.5
VER14;27/08/2013;18;15.3;21.6;0;2.8;1276.6
VER14;28/08/2013;17.1;13.1;22.6;0.2;3.5;1566
VER14;29/08/2013;16.4;12.5;21.8;0;3.4;1767.9
VER14;30/08/2013;16.4;10.7;21.5;0;2.6;1394
VER14;31/08/2013;16.8;15.5;20.4;0;1.9;954.9
VER14;01/09/2013;13.1;8;18.5;0;2.7;1477.2
VER14;02/09/2013;15.1;10.6;20.8;0;3.5;1767
VER14;03/09/2013;17.6;10.9;23.4;0.2;3.6;1795.1
VER14;04/09/2013;20.2;11.9;27.3;0;4.3;2061.8
VER14;05/09/2013;22;14.5;30.7;0;4.9;1907.6
VER14;06/09/2013;15.4;12.7;16.8;5.9;1.3;709.9
VER14;07/09/2013;15.2;11.7;18.8;0;3;1707
VER14;08/09/2013;14.2;10.8;19.9;2.9;2.4;1086.1
VER14;09/09/2013;11.8;8.8;15.3;17.9;1.1;509
VER14;10/09/2013;11.9;9.1;15;2.3;1.4;717.1
VER14;11/09/2013;12.7;11.9;14.1;0.4;1.1;470.8
VER14;12/09/2013;13.8;11.1;16.8;0.1;1.3;671
VER14;13/09/2013;14.9;11.4;17.3;8.7;0.6;384.5
VER14;14/09/2013;14.2;13.3;15;1.9;0.8;425.9
VER14;15/09/2013;13.1;8.8;16;2.5;1.6;788.8
VER14;16/09/2013;11.7;11.4;13.2;3.3;1.5;700.4
VER14;17/09/2013;11.8;8.2;15.5;18.3;1.7;1007.9
VER14;18/09/2013;13.3;12.3;15.2;4.2;0.9;365.6
VER14;19/09/2013;12.8;8.2;15.9;0;1.5;892.6
VER14;20/09/2013;13.3;12.6;17.2;0;2.2;1026.1
VER14;21/09/2013;13.5;8;17;0.1;1.3;757.9
VER14;22/09/2013;17;14.5;20.3;0;1.9;876.7
VER14;23/09/2013;15.5;10.5;20.8;0.1;2.7;1456.3
VER14;24/09/2013;15.1;10.6;21.1;0.2;2.8;1457.4
VER14;25/09/2013;15.7;9.6;21.5;1.2;2.1;1090.3
VER14;26/09/2013;15.2;13.4;18.8;0.1;1.4;646.8
VER14;27/09/2013;13.4;9.2;17.2;0.2;1.8;1179.7
VER14;28/09/2013;16;12.4;19.7;0;1.4;543
VER14;29/09/2013;16.3;13.6;20.1;0;2.1;1065.2
VER14;30/09/2013;14.2;10.7;18.4;0;2.3;1130.5
VER14;01/10/2013;13.4;11.9;15.8;0;1.9;1008
VER14;02/10/2013;14.8;9.9;18.8;0;1.8;1016.1
VER14;03/10/2013;15.5;10.4;18;3.8;1.1;669.3
VER14;04/10/2013;17.2;16.7;19.8;0;1.8;612.6
VER14;05/10/2013;15.1;13.3;18.4;0.3;1.3;737.3
VER14;06/10/2013;13.9;11.8;18.6;0;1.8;829.3
VER14;07/10/2013;12.7;7.2;18.5;0;2.1;1066.7
VER14;08/10/2013;13.3;8.9;17.3;2.1;1.2;518.6
VER14;09/10/2013;13.5;11.3;16;2.1;0.9;406.2
VER14;10/10/2013;8.4;6.1;9.3;20.5;0.7;350.2
VER14;11/10/2013;8.5;7.7;9.5;1.1;1.1;724.3
VER14;12/10/2013;7.5;6.7;9.7;0;0.9;585.2
VER14;13/10/2013;8.4;5.6;9.8;10.1;0.7;450.3
VER14;14/10/2013;10.2;9.3;11.8;11.1;0.9;211
VER14;15/10/2013;9.6;8.9;12.4;0.2;1.4;739.3
VER14;16/10/2013;8.5;3.8;11.2;7.8;0.4;274.7
VER14;17/10/2013;12.5;10.7;16.2;1.5;1.1;342
VER14;18/10/2013;10.1;8.3;12.4;0.2;0.6;335
VER14;19/10/2013;12.6;9.1;14.9;0.6;0.4;209
VER14;20/10/2013;14;12.7;16;3.6;0.9;364.2
VER14;21/10/2013;15.4;13.4;18.1;0.1;1.2;342.9
VER14;22/10/2013;16.6;14.5;19.7;0.1;1.3;405.2
VER14;23/10/2013;15.2;14;18.4;3.2;1.9;598.6
VER14;24/10/2013;12.2;11.2;14;1.1;0.7;290.8
VER14;25/10/2013;15.4;11.5;17.7;1.5;0.9;610.4
VER14;26/10/2013;15.7;14.2;18.8;0.8;1.6;576.9
VER14;27/10/2013;14.7;14.1;16.1;3.4;2.3;312.5
VER14;28/10/2013;12.7;10.2;15.5;2.3;1.5;345.3
VER14;29/10/2013;9.2;8.3;12.5;0.7;1.5;562.5
VER14;30/10/2013;7.7;4.6;13.1;0;1.4;830.6
VER14;31/10/2013;9.2;4.6;13;1.1;1;639.4
VER14;01/11/2013;10;9.1;13.1;12.7;0.8;102.2
VER14;02/11/2013;12.9;9.3;14.8;4.1;0.5;286.4
VER14;03/11/2013;9.2;7.4;11.9;4.7;1.3;262.7
VER14;04/11/2013;8.2;4.8;11.6;0.4;0.5;233
VER14;05/11/2013;7.6;4;10.5;11.8;0.5;115
VER14;06/11/2013;12.8;9.9;14.3;2.4;0.5;145.4
VER14;07/11/2013;12.7;11.8;13.6;18.9;0.5;123.5
VER14;08/11/2013;9.9;8.4;12.3;5.4;0.4;118.9
VER14;09/11/2013;7.8;5.5;9.6;6;0.5;198.6
VER14;10/11/2013;6.4;6.2;8.6;1.5;1;353.5
VER14;11/11/2013;5.6;-0.1;9.4;0;0.6;329.1
VER14;12/11/2013;8.2;7.2;9.3;3.6;0.6;201.6
VER14;13/11/2013;5.2;2.3;10.6;0.7;1.1;690.1
VER14;14/11/2013;5.8;0.9;9.5;3.5;0.3;245.1
VER14;15/11/2013;6.5;5.4;9;0;0.8;230.5
VER14;16/11/2013;4.2;3.8;5;0;0.6;441.2
VER14;17/11/2013;5;4.1;5.8;0;0.2;175.5
VER14;18/11/2013;4.5;4.1;5.8;1.2;0.5;157.1
VER14;19/11/2013;4.7;3;6.6;0.1;0.6;446
VER14;20/11/2013;2.1;0.3;4.3;0.7;0.4;132.1
VER14;21/11/2013;1.8;0.1;3.3;0;0.2;148.8
VER14;22/11/2013;3.4;0.5;4.9;0;0.4;285.8
VER14;23/11/2013;4.5;3.3;6.3;0;0.7;235.9
VER14;24/11/2013;5.3;2.1;8;0;0.4;139.1
VER14;25/11/2013;5.2;4.2;6.7;0;0.6;233.5
VER14;26/11/2013;4.7;1.5;7.3;0.5;0.4;276.9
VER14;27/11/2013;3.9;3.1;5.3;0;0.4;175.2
VER14;28/11/2013;5.3;2.8;6.9;0.2;0.2;154.9
VER14;29/11/2013;7.2;6.6;8.5;0;0.4;183.9
VER14;30/11/2013;6.1;4.8;8.5;0;0.8;170.9
VER14;01/12/2013;5.4;3.6;8.4;0;0.7;384
VER14;02/12/2013;5.2;3.9;7.8;0;0.8;337.9
VER14;03/12/2013;0.5;-1.7;3.9;0;0.6;465.1
VER14;04/12/2013;4.9;-0.2;6.9;0.4;0.2;177.8
VER14;05/12/2013;4.2;-0.7;7.9;1.9;0.4;389.7
VER14;06/12/2013;4.2;2.2;6.1;0.3;0.8;367.3
VER14;07/12/2013;6.2;4.3;7.4;0.5;0.2;133.7
VER14;08/12/2013;5.7;4.4;8.4;0.4;0.6;262.9
VER14;09/12/2013;2.9;1.1;7.3;0;0.8;423.8
VER14;10/12/2013;0.6;-2.3;4.8;0.2;0.7;452.4
VER14;11/12/2013;0;-2.1;3.7;0;0.7;413.1
VER14;12/12/2013;-0.9;-2.8;0.9;0.1;0.3;252.9
VER14;13/12/2013;1.2;-2.1;3.7;4.2;0.3;275.5
VER14;14/12/2013;5.7;2.6;7.9;0.4;0.4;360.7
VER14;15/12/2013;6.6;5.9;7.9;0;1.2;272.3
VER14;16/12/2013;6.6;4.2;9.6;0;1.1;477.1
VER14;17/12/2013;6;3.7;7.4;0;0.6;154.4
VER14;18/12/2013;7.6;5.5;8.9;7.6;0.6;369.7
VER14;19/12/2013;6.9;4.4;8.7;1.1;0.5;391.8
VER14;20/12/2013;4.5;1.9;7.3;0.2;0.6;433.5
VER14;21/12/2013;5.8;4.4;7.9;0.4;1.1;181.3
VER14;22/12/2013;7.9;5.9;9.4;2.5;0.4;191.4
VER14;23/12/2013;8.7;5.4;11.1;0.9;1;74.9
VER14;24/12/2013;9.7;7.8;10.6;14.6;1.2;75
VER14;25/12/2013;6.6;5.9;8.1;3.7;0.6;345.5
VER14;26/12/2013;5.5;4.2;7.7;1;0.7;434.8
VER14;27/12/2013;8.5;4.5;10.3;24.8;0.1;65.9
VER14;28/12/2013;6.8;6.1;8.9;0.8;0.6;243.6
VER14;29/12/2013;4.5;3.8;6.7;0.6;0.7;412.8
VER14;30/12/2013;4.8;2.3;6.2;2.4;0.3;135.8
VER14;31/12/2013;6.4;5.7;6.9;2.6;0.7;179.4
VER14;01/01/2014;7.7;5.1;9.9;7.1;0.7;103.7
VER14;02/01/2014;8.8;7;10.1;0;0.8;283.7
VER14;03/01/2014;9.5;7.3;12.3;1.6;1.3;230.3
VER14;04/01/2014;7.9;6.8;10.5;2.4;1.1;368.7
VER14;05/01/2014;6.1;3.2;11.7;0.1;1.1;307
VER14;06/01/2014;11.4;7.4;12.7;0.2;0.6;239.9
VER14;07/01/2014;10;8.8;11.5;0.2;1.2;422.6
VER14;08/01/2014;9.2;6.7;10.7;2.4;0.4;305.5
VER14;09/01/2014;8.7;6.4;10.9;0.4;0.8;214.7
VER14;10/01/2014;4.7;3.8;5.3;0.1;0.2;125.5
VER14;11/01/2014;4.4;3.8;8.3;0;0.5;163.2
VER14;12/01/2014;2;-1.3;6.3;0.2;0.3;214.5
VER14;13/01/2014;6.7;4.7;8.9;2.4;0.6;439
VER14;14/01/2014;4.5;2.6;6.5;5.4;0.4;195.1
VER14;15/01/2014;5.6;2;8.6;2;0.3;111.5
VER14;16/01/2014;7.8;7;8.1;7.7;0.4;178.1
VER14;17/01/2014;7.2;7.1;8.2;3.5;1;125.7
VER14;18/01/2014;5.5;3.2;7.5;1.2;0.5;281.8
VER14;19/01/2014;6.3;4.7;8.3;0;0.3;152.7
VER14;20/01/2014;4.8;4.1;6.5;0.2;0.4;164.4
VER14;21/01/2014;3.1;2.3;3.9;0;0.2;107.5
VER14;22/01/2014;3.2;2;4.5;3.7;0.4;87.7
VER14;23/01/2014;5;3.8;7.5;5.4;0.5;151.3
VER14;24/01/2014;2.8;1.1;5.4;2.1;0.5;268.5
VER14;25/01/2014;4.6;2.2;6.5;0.9;0.5;166.3
VER14;26/01/2014;5.1;2;8.1;9.3;0.6;321.6
VER14;27/01/2014;2.9;2;4.1;4.5;0.5;146
VER14;28/01/2014;4.2;2.3;5.2;2;0.3;126.8
VER14;29/01/2014;3.7;2.8;4.5;3.3;0.6;262.8
VER14;30/01/2014;4.7;3.6;6.3;0;0.3;125.8
VER14;31/01/2014;4.4;0.6;7.3;13;0.3;218.3
VER14;01/02/2014;5.9;4.6;7.8;0.9;0.8;272
VER14;02/02/2014;4.2;2.1;7;0.1;1;752.5
VER14;03/02/2014;3.9;0.9;6.6;0;0.8;672.2
VER14;04/02/2014;5.6;3.5;6.9;2;0.9;321.9
VER14;05/02/2014;7.2;5.8;8.3;0.6;1.3;482.3
VER14;06/02/2014;7.5;5;11.2;7.2;1.5;193.9
VER14;07/02/2014;7.9;5.3;9.4;5;0.9;273.7
VER14;08/02/2014;7;5.5;9;1;1.3;574.3
VER14;09/02/2014;5.5;4.3;7.5;0;1.6;446.6
VER14;10/02/2014;4.8;2.9;5.9;0;0.4;349.3
VER14;11/02/2014;4.8;3.2;6.9;2.5;0.9;420.2
VER14;12/02/2014;5.1;1.5;8.2;6.4;1.1;672.6
VER14;13/02/2014;5.3;5.2;6.9;3.2;1;174.7
VER14;14/02/2014;6.2;2.6;11.2;2.2;1.1;200.5
VER14;15/02/2014;8.5;6.2;10.3;0.8;1.8;443.8
VER14;16/02/2014;6.9;5.4;9.4;0.2;1.2;563.6
VER14;17/02/2014;5.6;3.8;7.2;0;0.5;323
VER14;18/02/2014;5.1;3.7;6.1;0.8;0.4;266.4
VER14;19/02/2014;6.5;3.4;8.8;1.8;0.4;410.4
VER14;20/02/2014;8.9;6.4;10.5;5.2;0.2;162.5
VER14;21/02/2014;6.5;5.6;8.9;1.8;1.2;508.7
VER14;22/02/2014;5.8;3.8;8.4;0.2;0.9;552
VER14;23/02/2014;7.4;4;11.5;0;1.3;886.6
VER14;24/02/2014;8;3.6;11.7;0.3;1.5;1061.1
VER14;25/02/2014;8.3;7.5;11.6;2.7;1.7;329.6
VER14;26/02/2014;5.5;3.1;8.3;0.1;0.8;678.7
VER14;27/02/2014;4.5;2.9;5.5;5.5;0.4;310.9
VER14;28/02/2014;5.1;4;6.6;4.8;0.4;228.2
VER14;01/03/2014;4.1;3.7;6.2;1.2;0.8;532.5
VER14;02/03/2014;4.8;-0.3;9.1;5.8;1.2;972.1
VER14;03/03/2014;5.6;5.2;8.3;3.6;1.1;403.5
VER14;04/03/2014;5;2;7.8;0.1;0.6;596.8
VER14;05/03/2014;5.2;-0.3;10.8;0;1.4;1143.3
VER14;06/03/2014;6.1;0.3;11.8;0;1.7;1159.5
VER14;07/03/2014;7.5;1.5;12.3;0;0.9;574.6
VER14;08/03/2014;9.1;2.9;14.7;0;2;1235.4
VER14;09/03/2014;10.6;4.3;17.9;0;2.8;1379.8
VER14;10/03/2014;9.5;1.9;16.4;0;2.2;1348.7
VER14;11/03/2014;9.1;7.8;10.9;0.1;1.8;1279
VER14;12/03/2014;8.8;2.8;14.5;0;2.1;1351.4
VER14;13/03/2014;8.7;2.3;15.2;0.1;2.2;1468.8
VER14;14/03/2014;7.6;3;10.6;0.1;1.2;994
VER14;15/03/2014;9.5;6.9;11.7;0;1.3;749.8
VER14;16/03/2014;9.7;5.9;14.7;0;1.7;1047.1
VER14;17/03/2014;8.7;6.4;9.7;0.3;0.4;421.9
VER14;18/03/2014;8.9;7.8;10.1;0.1;0.9;425.4
VER14;19/03/2014;9.1;5.4;13.4;0;1.9;1305.1
VER14;20/03/2014;11.6;4.8;17.2;1.4;2.6;1470.2
VER14;21/03/2014;8.8;7.8;10.4;3.1;1.4;751.3
VER14;22/03/2014;6.4;5.3;9.7;2.3;1.5;835.9
VER14;23/03/2014;5.1;3.1;7.8;1.5;1.5;1165.9
VER14;24/03/2014;5.5;0.9;9.8;0;1.3;1022
VER14;25/03/2014;5.1;2.6;8;0;0.9;671
VER14;26/03/2014;4.7;1;9.8;0;1.8;1328.8
VER14;27/03/2014;4.8;-1.5;10.6;0;1.4;1209.7
VER14;28/03/2014;6.9;-0.6;13.7;0;1.8;1218.7
VER14;29/03/2014;11;3.4;17.9;0;2.9;1417.7
VER14;30/03/2014;11.8;5.7;18.3;0;2.3;1336.7
VER14;31/03/2014;12.2;5;19.1;0;2.1;1234.6
VER14;01/04/2014;13.3;7.5;19.6;0;2.5;1503.1
VER14;02/04/2014;14;7.3;20;0;2.2;1322.1
VER14;03/04/2014;13.7;9.6;18.3;0;1.7;672.2
VER14;04/04/2014;11.1;10.9;13;0;1;580.4
VER14;05/04/2014;11.4;4.7;16.9;0;2.4;1506.6
VER14;06/04/2014;14.3;11.3;16.8;1.2;1;525.6
VER14;07/04/2014;14.7;12.1;20.6;14.2;2.2;707
VER14;08/04/2014;8.6;7.4;10.9;1.1;2.4;1785.5
VER14;09/04/2014;8.5;3.9;12.9;0;1.9;1278.5
VER14;10/04/2014;9.3;3.4;14.5;0;2.4;1768.6
VER14;11/04/2014;9.9;5.5;14.9;0;2.1;1431
VER14;12/04/2014;10;6;14;0;1.4;797.3
VER14;13/04/2014;10.1;7.3;13.9;0;2.3;1409.4
VER14;14/04/2014;8.9;5.6;13.3;0;2.4;1429.3
VER14;15/04/2014;7.4;3.4;12.2;0;2.3;1530
VER14;16/04/2014;8.6;3.2;13.8;0;3.1;2254.9
VER14;17/04/2014;11.1;4.1;16.8;0;2.9;1925.3
VER14;18/04/2014;9.3;8.8;11.7;0;3.3;1921.9
VER14;19/04/2014;9.3;3.7;12.6;0;2.5;1771.6
VER14;20/04/2014;12.4;10.7;15.3;0;2.4;953.6
VER14;21/04/2014;11.2;6.1;16.2;0;1.8;1067.1
VER14;22/04/2014;12;9.4;17.6;1.8;2.2;1164.9
VER14;23/04/2014;12.4;6.6;17.7;0;2.1;1399.3
VER14;24/04/2014;13.2;10.1;16;1.4;1;535.9
VER14;25/04/2014;12.5;12;16.2;2.2;1.9;950.4
VER14;26/04/2014;9.4;6.8;11.6;3.4;0.8;623.6
VER14;27/04/2014;9.7;7.2;12.7;1;1.1;744.8
VER14;28/04/2014;10.7;7;13.7;0;1.8;1398.1
VER14;29/04/2014;11.5;6.8;16.7;2;1.8;1194.4
VER14;30/04/2014;12.5;8.6;16.8;1.8;3;1825.6
VER14;01/05/2014;11.2;8.4;12.7;11.2;1.1;766
VER14;02/05/2014;11;10.3;14.4;0.3;2.1;1060.5
VER14;03/05/2014;9.2;5.8;13.2;0;2.9;2011.6
VER14;04/05/2014;9.9;4.3;14.8;0;2.1;1522
VER14;05/05/2014;13.5;6.6;19.4;0.2;3.4;2095.3
VER14;06/05/2014;13.6;11.2;17.8;18.6;1.9;829.8
VER14;07/05/2014;11.8;10.9;13.8;0.5;1.9;1144.7
VER14;08/05/2014;11.9;8.6;13.6;12.7;0.9;571.7
VER14;09/05/2014;12.7;11.2;15.3;0;2.5;1404.3
VER14;10/05/2014;12;8.7;14.1;6.6;1;584.4
VER14;11/05/2014;10.6;9;12.9;1.8;2.5;1655.6
VER14;12/05/2014;9.7;7.8;12;4;1.6;1085.7
VER14;13/05/2014;9.7;6.4;13;3.4;1.7;1353.4
VER14;14/05/2014;10.5;5.8;15.7;0;2.6;1661.4
VER14;15/05/2014;10.4;5.5;14.6;0;3.1;2320.2
VER14;16/05/2014;12.4;6.4;17;0;3.6;2534.9
VER14;17/05/2014;14.5;8.9;19.4;0;4.2;2653.9
VER14;18/05/2014;16.8;10.2;21.9;0;4.3;2648
VER14;19/05/2014;18.8;12.9;24.4;0;5.2;2667.8
VER14;20/05/2014;16.2;13.6;21.7;11.5;2.3;828.6
VER14;21/05/2014;14.8;12.9;17.7;15;1.3;636.2
VER14;22/05/2014;14.9;12.9;18.6;2.2;3;1750.5
VER14;23/05/2014;14.1;10.5;17.3;4;2.9;1875.3
VER14;24/05/2014;12.7;10.9;14.9;2.6;2;1144.6
VER14;25/05/2014;14.3;9.3;18.3;0.9;2.4;1625.2
VER14;26/05/2014;12.9;11.4;14.2;8.2;1.2;680.9
VER14;27/05/2014;13.5;12.9;15.3;0;1.3;580.7
