2.0;0.0;20.0;21.0;17.0;4.0;4.0;0.0;4.0;1.0;1.0;0.0;7.0;4.0;1.0;10.0;13.0;3.0;35.16;4.7;46.2;14.0
2.0;1.0;20.0;21.0;17.0;4.0;4.0;0.0;4.0;1.0;1.0;0.0;7.0;4.0;1.0;10.0;13.0;3.0;35.45;4.1;47.2;14.3
0.0;0.0;29.0;24.0;18.0;6.0;2.0;0.0;2.0;5.0;4.0;1.0;13.0;3.0;1.0;8.0;14.0;5.0;36.5;4.65;49.32;18.35
0.0;0.0;29.0;24.0;18.0;6.0;2.0;0.0;2.0;5.0;4.0;1.0;13.0;3.0;1.0;8.0;14.0;5.0;39.07;4.6;49.91;18.17
0.0;1.0;29.0;24.0;18.0;6.0;2.0;0.0;2.0;5.0;4.0;1.0;13.0;3.0;1.0;8.0;14.0;5.0;37.36;4.15;48.91;19.75
0.0;1.0;29.0;24.0;18.0;6.0;2.0;0.0;2.0;5.0;4.0;1.0;13.0;3.0;1.0;8.0;14.0;5.0;39.67;4.16;49.03;19.25
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;33.11;4.88;47.1;20.8
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;35.66;4.78;47.6;20.4
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;30.48;4.94;48.0;20.5
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;38.45;4.73;48.6;19.9
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;34.79;4.9;47.2;19.7
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;34.15;4.74;48.7;18.5
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;32.99;4.64;47.5;20.4
2.0;0.0;24.0;3.0;3.0;0.0;19.0;0.0;18.0;6.0;6.0;0.0;8.0;1.0;0.0;11.0;2.0;0.0;28.32;4.73;46.4;21.0
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;30.52;4.27;50.3;19.1
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;29.27;4.11;50.2;19.4
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;31.48;4.11;50.5;18.5
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;34.09;4.02;49.7;19.2
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;32.89;3.93;49.8;19.0
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;33.04;4.24;50.5;18.8
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;33.55;4.25;49.6;19.0
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;30.52;4.42;49.2;19.3
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;32.23;4.15;50.1;17.7
2.0;1.0;24.0;3.0;3.0;0.0;26.0;0.0;18.0;4.0;4.0;0.0;9.0;1.0;0.0;11.0;2.0;0.0;31.06;4.17;50.2;18.9
